name;prop;#initonly;#finalOnly;#noChange;#change;#tool;#method;#time;mem MB;#ans
5Geant2012.gml;(Reach 237);18;24;24;12;reduce=True;VerifyMethod.allSymbolic;0.019752264022827103;89.3;True
5Getnet.gml;(Reach 41);6;11;12;6;reduce=True;VerifyMethod.allSymbolic;0.006001234054565399;87.632;True
5Globalcenter.gml;(Reach 53);0;5;7;5;reduce=True;VerifyMethod.allSymbolic;0.005149443944295233;88.21733333333333;True
5Globenet.gml;(Reach 393);12;42;62;22;reduce=True;VerifyMethod.allSymbolic;0.0907919406890869;89.84666666666665;True
5Goodnet.gml;(Reach 98);8;8;16;6;reduce=True;VerifyMethod.allSymbolic;0.005797068277994734;88.344;True
5Gridnet.gml;(Reach 53);5;5;8;5;reduce=True;VerifyMethod.allSymbolic;0.005215485890706334;87.94666666666667;True
5Grnet.gml;(Reach 212);9;9;39;6;reduce=True;VerifyMethod.allSymbolic;0.006312052408854133;89.01866666666666;True
5GtsCe.gml;(Reach 888);60;126;30;42;reduce=True;VerifyMethod.allSymbolic;0.8272726535797119;93.872;True
5GtsCzechRepublic.gml;(Reach 183);37;55;7;16;reduce=True;VerifyMethod.allSymbolic;0.06661470731099443;88.83866666666667;True
5GtsHungary.gml;(Reach 173);30;30;12;12;reduce=True;VerifyMethod.allSymbolic;0.019012848536173434;88.748;True
5GtsPoland.gml;(Reach 193);42;48;12;12;reduce=True;VerifyMethod.allSymbolic;0.02183477083841953;88.93466666666667;True
5GtsRomania.gml;(Reach 121);6;12;24;6;reduce=True;VerifyMethod.allSymbolic;0.006211360295613567;88.35733333333333;True
5GtsSlovakia.gml;(Reach 206);12;12;24;6;reduce=True;VerifyMethod.allSymbolic;0.0061242580413817665;88.96533333333333;True
5Harnet.gml;(Reach 125);12;12;18;6;reduce=True;VerifyMethod.allSymbolic;0.006011962890624966;89.63999999999999;True
5Heanet.gml;(Reach 41);5;5;8;5;reduce=True;VerifyMethod.allSymbolic;0.0051856835683186326;87.83466666666668;True
5HiberniaCanada.gml;(Reach 74);22;30;12;8;reduce=True;VerifyMethod.allSymbolic;0.018055995305379168;87.75733333333334;True
5HiberniaGlobal.gml;(Reach 305);53;68;25;24;reduce=True;VerifyMethod.allSymbolic;0.06805340449015293;90.11466666666666;True
5HiberniaIreland.gml;(Reach 47);6;12;18;6;reduce=True;VerifyMethod.allSymbolic;0.0060626665751139;87.65866666666666;True
5HiberniaNireland.gml;(Reach 100);30;30;12;6;reduce=True;VerifyMethod.allSymbolic;0.006733179092407167;89.53733333333334;True
5HiberniaUk.gml;(Reach 85);30;36;12;6;reduce=True;VerifyMethod.allSymbolic;0.0071965853373209335;87.99733333333334;True
5HiberniaUs.gml;(Reach 121);24;24;42;6;reduce=True;VerifyMethod.allSymbolic;0.007429281870524033;88.428;True
5Highwinds.gml;(Reach 93);18;18;18;12;reduce=True;VerifyMethod.allSymbolic;0.016300837198893203;88.60266666666666;True
5HostwayInternational.gml;(Reach 94);24;27;21;9;reduce=True;VerifyMethod.allSymbolic;0.013370513916015568;88.068;True
